hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
Immunosuppressed	86970530	258.33333	.02325	.00009	1	43	2	20481
Immunocompromised	86970530	581.25000	.02325	.00004	1	43	1	20481
Idaho	86970530	581.25000	.02325	.00004	1	43	1	20481
HoCoMd	86970530	581.25000	.02325	.00004	1	43	1	20481
Florida	86970530	19.87179	.02325	.00117	1	43	24	20481
diabetes	86970530	68.38235	.02325	.00034	1	43	7	20481
Covid19	86970530	2.48132	.02325	.00937	1	43	192	20481
Covid	86970530	2.99613	.02325	.00776	1	43	159	20481
coronavirus	86970530	8.36330	.02325	.00278	1	43	57	20481
Chicago	86970530	48.43750	.02325	.00048	1	43	10	20481
CDC	86970530	68.38235	.02325	.00034	1	43	7	20481
Canada	86970530	8.84030	.02325	.00263	1	43	54	20481
California	86970530	6.20000	.02325	.00375	1	43	77	20481
breastcancer	86970530	96.87500	.02325	.00024	1	43	5	20481
BRCA	86970530	581.25000	.02325	.00004	1	43	1	20481
Boston	86970530	166.07142	.02325	.00014	1	43	3	20481
boostershot	86970530	258.33333	.02325	.00009	1	43	2	20481
bcsm	86970530	258.33333	.02325	.00009	1	43	2	20481
ACIP	86970530	581.25000	.02325	.00004	1	43	1	20481
KooyongVotes	870629200348274688	612.73529	.41666	.00068	5	12	14	20481
auspol	870629200348274688	3.49748	.25000	.07148	3	12	1464	20481
Kooyong	870629200348274688	574.68965	.16666	.00029	2	12	6	20481
GoldsteinVotes	870629200348274688	347.20833	.16666	.00048	2	12	10	20481
Youth4Mon	870629200348274688	2083.25000	.08333	.00004	1	12	1	20481
Treasurer	870629200348274688	2083.25000	.08333	.00004	1	12	1	20481
TodayExtra	870629200348274688	2083.25000	.08333	.00004	1	12	1	20481
PorkBarelling	870629200348274688	2083.25000	.08333	.00004	1	12	1	20481
Murdoch	870629200348274688	245.08823	.08333	.00034	1	12	7	20481
KooyongCrook	870629200348274688	925.88888	.08333	.00009	1	12	2	20481
joshiefromaccounts	870629200348274688	2083.25000	.08333	.00004	1	12	1	20481
ausvotes	870629200348274688	7.90607	.08333	.01054	1	12	216	20481
StandWithUkraine	873135988440223745	6.00044	.27272	.04545	9	33	931	20481
StopRussia	873135988440223745	32.89280	.24242	.00737	8	33	151	20481
RussianWarCrimes	873135988440223745	42.87971	.18181	.00424	6	33	87	20481
UkraineWillWin	873135988440223745	84.95327	.09090	.00107	3	33	22	20481
StopRussianAggression	873135988440223745	51.94285	.09090	.00175	3	33	36	20481
UkraineUnderAttack	873135988440223745	8.06924	.06060	.00751	2	33	154	20481
Ukraine	873135988440223745	.38786	.06060	.15624	2	33	3200	20481
StopPutinNOW	873135988440223745	11.83593	.06060	.00512	2	33	105	20481
StandUpForUkraine	873135988440223745	38.84615	.06060	.00156	2	33	32	20481
SlavaUkraini	873135988440223745	11.72147	.06060	.00517	2	33	106	20481
Russia	873135988440223745	1.03271	.06060	.05868	2	33	1202	20481
Mariupol	873135988440223745	5.51912	.06060	.01098	2	33	225	20481
BuchaMRRRRRRacre	873135988440223745	20.75342	.06060	.00292	2	33	60	20481
WeAreUkraine	873135988440223745	216.42857	.03030	.00014	1	33	3	20481
WarCrimes	873135988440223745	14.15887	.03030	.00214	1	33	44	20481
War	873135988440223745	34.82758	.03030	.00087	1	33	18	20481
US	873135988440223745	9.01785	.03030	.00336	1	33	69	20481
UkraineWorld	873135988440223745	757.50000	.03030	.00004	1	33	1	20481
UkraineWillResist	873135988440223745	21.48936	.03030	.00141	1	33	29	20481
UkraineWar	873135988440223745	2.97058	.03030	.01020	1	33	209	20481
UkraineResists	873135988440223745	757.50000	.03030	.00004	1	33	1	20481
UAParliamentSpeaks	873135988440223745	757.50000	.03030	.00004	1	33	1	20481
Stinger	873135988440223745	336.66666	.03030	.00009	1	33	2	20481
StandWithUkriane	873135988440223745	6.61572	.03030	.00458	1	33	94	20481
solidarityWithUkraine	873135988440223745	216.42857	.03030	.00014	1	33	3	20481
SaveMariupol	873135988440223745	34.82758	.03030	.00087	1	33	18	20481
SanctionRussiaNow	873135988440223745	216.42857	.03030	.00014	1	33	3	20481
RussiaWarCrimes	873135988440223745	63.12500	.03030	.00048	1	33	10	20481
NeverAgainIsNow	873135988440223745	336.66666	.03030	.00009	1	33	2	20481
MariupolGenocide	873135988440223745	126.25000	.03030	.00024	1	33	5	20481
Javelin	873135988440223745	336.66666	.03030	.00009	1	33	2	20481
BuchaGenocide	873135988440223745	126.25000	.03030	.00024	1	33	5	20481
Azov	873135988440223745	70.46511	.03030	.00043	1	33	9	20481
Covid19	87358629	378.38313	3.54545	.00937	39	11	192	20481
LongCovid	87358629	29.15494	1.45454	.04989	16	11	1022	20481
WearAMask	87358629	73.01807	.36363	.00498	4	11	102	20481
WearAN95	87358629	2272.50000	.09090	.00004	1	11	1	20481
VaccinesPLUS	87358629	478.42105	.09090	.00019	1	11	4	20481
SOTU	87358629	14.90163	.09090	.00610	1	11	125	20481
SickOut2SaveLives	87358629	233.07692	.09090	.00039	1	11	8	20481
LongCOVID	87358629	40.58035	.09090	.00224	1	11	46	20481
DontLookUp	87358629	69.38931	.09090	.00131	1	11	27	20481
disabled	87358629	156.72413	.09090	.00058	1	11	12	20481
COVID19	87358629	1.44999	.09090	.06269	1	11	1284	20481
FreshWords	874006150399877120	171.23287	.50000	.00292	2	4	60	20481
VoteBlue	874006150399877120	155.27950	.25000	.00161	1	4	33	20481
ONEV1	874006150399877120	58.96226	.25000	.00424	1	4	87	20481
Fresh	874006150399877120	70.22471	.25000	.00356	1	4	73	20481
Getty	874916178	2083.33333	.50000	.00024	5	10	5	20481
NARA	874916178	2222.22222	.20000	.00009	2	10	2	20481
JFKL	874916178	2222.22222	.20000	.00009	2	10	2	20481
Schapiro	874916178	2500.00000	.10000	.00004	1	10	1	20481
Lovelace	874916178	2500.00000	.10000	.00004	1	10	1	20481
LBJL	874916178	2500.00000	.10000	.00004	1	10	1	20481
Fellig	874916178	2500.00000	.10000	.00004	1	10	1	20481
FDRL	874916178	2500.00000	.10000	.00004	1	10	1	20481
DonaldTrump	874916178	344.82758	.10000	.00029	1	10	6	20481
AFP	874916178	714.28571	.10000	.00014	1	10	3	20481
oscars	87528671	4411.76470	1.50000	.00034	3	2	7	20481
Oscars	87528671	101.41987	.50000	.00493	1	2	101	20481
JohnsonOut	875612784863531008	72.33796	.62500	.00864	5	8	177	20481
IWantARevolution	875612784863531008	735.29411	.25000	.00034	2	8	7	20481
ToryCovidDisaster	875612784863531008	135.86956	.12500	.00092	1	8	19	20481
ToryCovidCatastrophe	875612784863531008	135.86956	.12500	.00092	1	8	19	20481
StandWithUkraine	875612784863531008	2.75027	.12500	.04545	1	8	931	20481
Partygate	875612784863531008	18.03751	.12500	.00693	1	8	142	20481
DowningStreetParties	875612784863531008	59.80861	.12500	.00209	1	8	43	20481
CovidIsNotOver	875612784863531008	9.52018	.12500	.01313	1	8	269	20481
BCCRSS	876794657669353472	34.53146	.14814	.00429	4	27	88	20481
TruthBillboards	876794657669353472	43.57058	.07407	.00170	2	27	35	20481
IDsILLEGAL	876794657669353472	41.15000	.07407	.00180	2	27	37	20481
worldwide	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
ukstorm	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
truth	876794657669353472	86.11627	.03703	.00043	1	27	9	20481
TheEscapeClause	876794657669353472	108.91176	.03703	.00034	1	27	7	20481
suicideawareness	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
suicidal	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
storm	876794657669353472	264.50000	.03703	.00014	1	27	3	20481
police	876794657669353472	154.29166	.03703	.00024	1	27	5	20481
London	876794657669353472	20.01621	.03703	.00185	1	27	38	20481
london	876794657669353472	108.91176	.03703	.00034	1	27	7	20481
Liverpool	876794657669353472	108.91176	.03703	.00034	1	27	7	20481
LegalNameFraud	876794657669353472	22.30722	.03703	.00166	1	27	34	20481
LegalDeathCult	876794657669353472	108.91176	.03703	.00034	1	27	7	20481
Legal	876794657669353472	63.84482	.03703	.00058	1	27	12	20481
HumanTrafficking	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
History	876794657669353472	33.06250	.03703	.00112	1	27	23	20481
hearts	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
Glasgow	876794657669353472	411.44444	.03703	.00009	1	27	2	20481
Gatineau	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
FRAUD	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
ElectricAvenue	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
Brixton	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
BirthCertificateFraud	876794657669353472	54.45588	.03703	.00068	1	27	14	20481
Aberdeen	876794657669353472	925.75000	.03703	.00004	1	27	1	20481
BCPoli	877271167811244032	1453.48837	.62500	.00043	5	8	9	20481
ABLeg	877271167811244032	1102.94117	.37500	.00034	3	8	7	20481
BCEd	877271167811244032	1315.78947	.25000	.00019	2	8	4	20481
HCWofCanada	877271167811244032	3125.00000	.12500	.00004	1	8	1	20481
HCW	877271167811244032	1388.88888	.12500	.00009	1	8	2	20481
EPSB	877271167811244032	367.64705	.12500	.00034	1	8	7	20481
BCCovid	877271167811244032	3125.00000	.12500	.00004	1	8	1	20481
ABEd	877271167811244032	128.86597	.12500	.00097	1	8	20	20481
DieMaskeBleibtAuf	877968869138329601	438.58333	.21052	.00048	4	19	10	20481
LauterbachBleibt	877968869138329601	404.84615	.15789	.00039	3	19	8	20481
DankeKarl	877968869138329601	831.00000	.15789	.00019	3	19	4	20481
SolidaritatMitKarl	877968869138329601	1169.55555	.10526	.00009	2	19	2	20481
FDPrausausderRegierung	877968869138329601	1169.55555	.10526	.00009	2	19	2	20481
WirWollenMaskenpflicht	877968869138329601	134.94871	.05263	.00039	1	19	8	20481
QuerdenkerSindTerroristen	877968869138329601	584.77777	.05263	.00009	1	19	2	20481
Querdenkenversenken	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
ImpfpflichtAb18JETZT	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
ImpfenSchuetzt	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
ichRespektiereKarl	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
FreeDummDay	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
FDPrausAusDenParlamenten	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
FDPkannweg	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
FDPdurchseucht	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
FCKNZS	877968869138329601	584.77777	.05263	.00009	1	19	2	20481
fckAfD	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
CovidIsNotOver	877968869138329601	4.00837	.05263	.01313	1	19	269	20481
AFDP	877968869138329601	1315.75000	.05263	.00004	1	19	1	20481
TakeOutSinema	878284831	2083.25000	.08333	.00004	1	12	1	20481
StateOfTheUnion	878284831	143.67241	.08333	.00058	1	12	12	20481
Putin	878284831	5.57764	.08333	.01494	1	12	306	20481
NoMoreSIN	878284831	2083.25000	.08333	.00004	1	12	1	20481
LetFreeFloridaSayGay	878284831	347.20833	.08333	.00024	1	12	5	20481
IStandWithUkriane	878284831	85.90721	.08333	.00097	1	12	20	20481
IStandWithUkraine	878284831	14.59369	.08333	.00571	1	12	117	20481
GOPtheRussianPartyofTraitors	878284831	213.66666	.08333	.00039	1	12	8	20481
GOPSeditiousTraitors	878284831	925.88888	.08333	.00009	1	12	2	20481
FightForVotingRights	878284831	213.66666	.08333	.00039	1	12	8	20481
CandyNo	878284831	2083.25000	.08333	.00004	1	12	1	20481
BoycottWalgreens	878284831	245.08823	.08333	.00034	1	12	7	20481
UNTRUTH	879147821915615233	1709.33333	.15384	.00009	2	13	2	20481
TrumpRally	879147821915615233	61.78313	.15384	.00249	2	13	51	20481
VoteBlueIn2022	879147821915615233	49.30769	.07692	.00156	1	13	32	20481
UNFIT	879147821915615233	1923.00000	.07692	.00004	1	13	1	20481
TrumpCult	879147821915615233	178.88372	.07692	.00043	1	13	9	20481
TrumpCrimeFamily	879147821915615233	52.68493	.07692	.00146	1	13	30	20481
TrumpCoupAttempt	879147821915615233	61.04761	.07692	.00126	1	13	26	20481
MorningJoe	879147821915615233	88.41379	.07692	.00087	1	13	18	20481
MDC	879147821915615233	1923.00000	.07692	.00004	1	13	1	20481
MarcoRubles	879147821915615233	549.42857	.07692	.00014	1	13	3	20481
MaliciousDisinformationCampaigns	879147821915615233	1923.00000	.07692	.00004	1	13	1	20481
Grifter	879147821915615233	549.42857	.07692	.00014	1	13	3	20481
ElonsFirstDayAtTwitter	879147821915615233	1923.00000	.07692	.00004	1	13	1	20481
Covid19	879161563	23.71611	.22222	.00937	2	9	192	20481
TwitterArt	879161563	2777.75000	.11111	.00004	1	9	1	20481
StandWithUkraine	879161563	2.44466	.11111	.04545	1	9	931	20481
RESIST	879161563	2777.75000	.11111	.00004	1	9	1	20481
omicron	879161563	61.72777	.11111	.00180	1	9	37	20481
cmgsays	879161563	2777.75000	.11111	.00004	1	9	1	20481
artists_Ukraine	879161563	2777.75000	.11111	.00004	1	9	1	20481
artistsontwitter	879161563	1234.55555	.11111	.00009	1	9	2	20481
Artists4Ukraine	879161563	2777.75000	.11111	.00004	1	9	1	20481
auspol	879810242153914368	6.21768	.44444	.07148	4	9	1464	20481
SOOOOOOo	879810242153914368	1234.55555	.11111	.00009	1	9	2	20481
ScottyFromEugenics	879810242153914368	326.79411	.11111	.00034	1	9	7	20481
savotes	879810242153914368	258.39534	.11111	.00043	1	9	9	20481
LNPdeathsquad	879810242153914368	2777.75000	.11111	.00004	1	9	1	20481
LiveWithTheVirus	879810242153914368	2777.75000	.11111	.00004	1	9	1	20481
DieWithTheVirus	879810242153914368	2777.75000	.11111	.00004	1	9	1	20481
Budget2022	879810242153914368	88.18253	.11111	.00126	1	9	26	20481
ausecon	879810242153914368	584.78947	.11111	.00019	1	9	4	20481
TrumpRally	880018682	114.74297	.28571	.00249	2	7	51	20481
Zelinsky	880018682	1020.35714	.14285	.00014	1	7	3	20481
TrumpCult	880018682	332.20930	.14285	.00043	1	7	9	20481
SOTU22	880018682	3571.25000	.14285	.00004	1	7	1	20481
InternationalWomensDay	880018682	52.32600	.14285	.00273	1	7	56	20481
ImWithHillary	880018682	1587.22222	.14285	.00009	1	7	2	20481
BidenWorstPresidentEver	880018682	1020.35714	.14285	.00014	1	7	3	20481
ScientistRebellion	881615056437297152	1724.13793	.50000	.00029	2	4	6	20481
EndFossilFuels	881615056437297152	641.02564	.25000	.00039	1	4	8	20481
EarthDay	881615056437297152	125.00000	.25000	.00200	1	4	41	20481
DontLookUp	881615056437297152	190.83969	.25000	.00131	1	4	27	20481
convoytocanberra	881705032718077952	7407.33333	.66666	.00009	2	3	2	20481
dumbernats	881705032718077952	8333.25000	.33333	.00004	1	3	1	20481
ConvoyToCanberra	881705032718077952	2380.92857	.33333	.00014	1	3	3	20481
VaccinesPlus	881708118903726080	158.73015	.10000	.00063	1	10	13	20481
PublicHealth	881708118903726080	714.28571	.10000	.00014	1	10	3	20481
publichealth	881708118903726080	208.33333	.10000	.00048	1	10	10	20481
LongCovidKids	881708118903726080	25.97402	.10000	.00385	1	10	79	20481
LongCOVIDisReal	881708118903726080	2500.00000	.10000	.00004	1	10	1	20481
GetReady	881708118903726080	2500.00000	.10000	.00004	1	10	1	20481
CutDownTransmission	881708118903726080	2500.00000	.10000	.00004	1	10	1	20481
COVIDisAirborne	881708118903726080	10.04016	.10000	.00996	1	10	204	20481
COVID19Aus	881708118903726080	55.55555	.10000	.00180	1	10	37	20481
COVID19	881708118903726080	1.59515	.10000	.06269	1	10	1284	20481
DontSayGay	881974187589603328	700.93457	.75000	.00107	3	4	22	20481
TransLivesMatter	881974187589603328	6250.00000	.25000	.00004	1	4	1	20481
LGBTQ	881974187589603328	125.00000	.25000	.00200	1	4	41	20481
HB5	881974187589603328	6250.00000	.25000	.00004	1	4	1	20481
abpoli	8820062	59.48200	.54545	.00917	6	11	188	20481
ableg	8820062	17.96607	.54545	.03036	6	11	622	20481
abecon	8820062	1913.84210	.36363	.00019	4	11	4	20481
abworkers	8820062	2020.11111	.18181	.00009	2	11	2	20481
abworker	8820062	2020.11111	.18181	.00009	2	11	2	20481
abhealth	8820062	40.94819	.18181	.00444	2	11	91	20481
IStandWithTrudeau	8820062	53.47058	.09090	.00170	1	11	35	20481
cdnpoli	8820062	3.91979	.09090	.02319	1	11	475	20481
canpoli	8820062	189.37500	.09090	.00048	1	11	10	20481
abpse	8820062	211.39534	.09090	.00043	1	11	9	20481
abed	8820062	11.29192	.09090	.00805	1	11	165	20481
CAwx	882759681667588096	4444.44444	.40000	.00009	2	5	2	20481
TXwx	882759681667588096	2222.22222	.20000	.00009	1	5	2	20481
LAwx	882759681667588096	5000.00000	.20000	.00004	1	5	1	20481
Australia	882759681667588096	108.10810	.20000	.00185	1	5	38	20481
ALwx	882759681667588096	5000.00000	.20000	.00004	1	5	1	20481
docswhorock	883096772163325952	1086.95652	1.00000	.00092	3	3	19	20481
SorryNotSorry	883096772163325952	3703.66666	.33333	.00009	1	3	2	20481
docwhorock	883096772163325952	8333.25000	.33333	.00004	1	3	1	20481
DairyLandBuyout4	885131602677858305	5555.55555	.50000	.00009	2	4	2	20481
BanSnares	885131602677858305	2083.33333	.50000	.00024	2	4	5	20481
StopTheGrind	885131602677858305	735.29411	.25000	.00034	1	4	7	20481
GoVegan	885131602677858305	93.28358	.25000	.00268	1	4	55	20481
Ukraine	885206174261542912	2.13344	.33333	.15624	2	6	3200	20481
Kyiv	885206174261542912	18.55957	.33333	.01796	2	6	368	20481
UkraineUnderAttack	885206174261542912	22.19174	.16666	.00751	1	6	154	20481
UkraineInvasion	885206174261542912	45.53551	.16666	.00366	1	6	75	20481
RussiaInvadedUkraine	885206174261542912	44.44266	.16666	.00375	1	6	77	20481
Russia	885206174261542912	2.84014	.16666	.05868	1	6	1202	20481
SpeakOutAgainstWW3	885814222021591041	237.15415	.60000	.00253	3	5	52	20481
antiwar	885814222021591041	882.35294	.60000	.00068	3	5	14	20481
UkarineRussiaWar	885814222021591041	5000.00000	.20000	.00004	1	5	1	20481
Pseudo	885814222021591041	5000.00000	.20000	.00004	1	5	1	20481
politicalCrisisInPakistan	885814222021591041	5000.00000	.20000	.00004	1	5	1	20481
onhealth	885891622919184384	506.07051	.78947	.00156	30	38	32	20481
covid19ontario	885891622919184384	541.24113	.76315	.00141	29	38	29	20481
onpoli	885891622919184384	53.16305	.73684	.01386	28	38	284	20481
covid19	885891622919184384	85.57886	.52631	.00615	20	38	126	20481
onted	885891622919184384	58.31578	.21052	.00361	8	38	74	20481
Omicron	885891622919184384	7.59203	.13157	.01733	5	38	355	20481
vaccines	885891622919184384	98.37383	.10526	.00107	4	38	22	20481
Covid19	885891622919184384	11.23372	.10526	.00937	4	38	192	20481
Canada	885891622919184384	40.02281	.10526	.00263	4	38	54	20481
vaccine	885891622919184384	43.13934	.05263	.00122	2	38	25	20481
truth	885891622919184384	122.39534	.05263	.00043	2	38	9	20481
omicron	885891622919184384	29.23888	.05263	.00180	2	38	37	20481
longcovid	885891622919184384	8.84537	.05263	.00595	2	38	122	20481
covid19sk	885891622919184384	375.92857	.05263	.00014	2	38	3	20481
cdnpoli	885891622919184384	2.26951	.05263	.02319	2	38	475	20481
winningedge	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
WearAMask	885891622919184384	5.28313	.02631	.00498	1	38	102	20481
WalkTheTalk	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
VaccinesSaveLives	885891622919184384	41.76190	.02631	.00063	1	38	13	20481
vaccination	885891622919184384	38.69117	.02631	.00068	1	38	14	20481
terrorism	885891622919184384	138.47368	.02631	.00019	1	38	4	20481
Ontario	885891622919184384	8.71192	.02631	.00302	1	38	62	20481
maskswork	885891622919184384	292.33333	.02631	.00009	1	38	2	20481
masks	885891622919184384	45.36206	.02631	.00058	1	38	12	20481
MaskMandates	885891622919184384	67.46153	.02631	.00039	1	38	8	20481
Fact	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
exponentialgrowth	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
Denmark	885891622919184384	61.18604	.02631	.00043	1	38	9	20481
CovidIsAirborne	885891622919184384	24.58878	.02631	.00107	1	38	22	20481
covidisairborne	885891622919184384	292.33333	.02631	.00009	1	38	2	20481
covid29ontario	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
Covid19Ontario	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
Covid19mb	885891622919184384	657.75000	.02631	.00004	1	38	1	20481
Covid19AB	885891622919184384	61.18604	.02631	.00043	1	38	9	20481
boosters	885891622919184384	292.33333	.02631	.00009	1	38	2	20481
BoosterJab	885891622919184384	187.92857	.02631	.00014	1	38	3	20481
BoosterDose	885891622919184384	292.33333	.02631	.00009	1	38	2	20481
Booster	885891622919184384	90.72413	.02631	.00029	1	38	6	20481
MovingHumanityForward	886060860	10714.28571	1.50000	.00014	3	2	3	20481
BBBCrew	886060860	12500.00000	.50000	.00004	1	2	1	20481
VoteBlueIn2022	88661109	128.20512	.20000	.00156	1	5	32	20481
FreshWords	88661109	68.49315	.20000	.00292	1	5	60	20481
FreshResists	88661109	89.28571	.20000	.00224	1	5	46	20481
DemVoice1	88661109	12.76324	.20000	.01567	1	5	321	20481
BlueVoices	88661109	38.31417	.20000	.00522	1	5	107	20481
ableg	886776512426328064	24.70355	.75000	.03036	3	4	622	20481
FluTruxKlanGoHome	886776512426328064	320.51282	.25000	.00078	1	4	16	20481
FluTruxKlan	886776512426328064	91.57509	.25000	.00273	1	4	56	20481
cdnpoli	886776512426328064	10.78050	.25000	.02319	1	4	475	20481
TENLEE	886857086717628416	97.03930	.22222	.00229	2	9	47	20481
TENChittaphon	886857086717628416	653.58823	.22222	.00034	2	9	7	20481
